Timestamp	R_0	C_0
15.615612	8.99745e+04	1.08523e-10
15.663486	8.99992e+04	1.08567e-10
15.695401	8.99992e+04	1.08567e-10
15.744269	8.99992e+04	1.08567e-10
15.796129	8.99745e+04	1.08523e-10
15.922792	8.99992e+04	1.08567e-10
15.950717	8.99992e+04	1.08567e-10
15.950717	8.99745e+04	1.08523e-10
15.951715	8.99745e+04	1.08523e-10
15.983629	8.99992e+04	1.08567e-10
16.032497	8.99992e+04	1.08567e-10
16.066409	8.99745e+04	1.08523e-10
16.111288	8.99745e+04	1.08523e-10
16.160158	8.99745e+04	1.08523e-10
16.197059	8.99992e+04	1.08567e-10
16.287817	8.99745e+04	1.08523e-10
16.306767	8.99992e+04	1.08567e-10
16.326711	8.99745e+04	1.08523e-10
16.351646	8.99992e+04	1.08567e-10
16.400514	8.99745e+04	1.08523e-10
16.447391	8.99745e+04	1.08523e-10
16.4813	9.00558e+04	1.08548e-10
16.528175	8.99745e+04	1.08523e-10
16.560089	8.99745e+04	1.08523e-10
16.607961	8.99745e+04	1.08523e-10
16.687749	8.99992e+04	1.08567e-10
16.690741	8.99745e+04	1.08523e-10
16.749583	8.99992e+04	1.08567e-10
16.767535	8.99745e+04	1.08523e-10
16.815408	8.99992e+04	1.08567e-10
16.84832	9.00558e+04	1.08548e-10
16.896191	8.99992e+04	1.08567e-10
16.928109	8.99992e+04	1.08567e-10
17.069727	8.99745e+04	1.08523e-10
17.069727	8.99992e+04	1.08567e-10
17.069727	8.99745e+04	1.08523e-10
17.10364	8.99992e+04	1.08567e-10
17.135552	8.99745e+04	1.08523e-10
17.194397	8.99992e+04	1.08567e-10
17.215341	8.99745e+04	1.08523e-10
17.264209	8.99992e+04	1.08567e-10
17.31208	8.99992e+04	1.08567e-10
17.443732	8.99745e+04	1.08523e-10
17.444728	8.99992e+04	1.08567e-10
17.444728	8.99745e+04	1.08523e-10
17.471655	8.99745e+04	1.08523e-10
17.50357	8.99745e+04	1.08523e-10
17.551442	8.99992e+04	1.08567e-10
17.599314	8.99745e+04	1.08523e-10
17.632226	9.00558e+04	1.08548e-10
17.680098	8.99992e+04	1.08567e-10
17.712013	8.99992e+04	1.08567e-10
17.872585	8.99992e+04	1.08567e-10
17.873584	8.99992e+04	1.08567e-10
17.873584	9.00558e+04	1.08548e-10
17.887544	8.99992e+04	1.08567e-10
17.919461	8.99992e+04	1.08567e-10
17.969326	8.99992e+04	1.08567e-10
18.000244	8.99992e+04	1.08567e-10
18.048116	8.99745e+04	1.08523e-10
18.081028	8.99992e+04	1.08567e-10
18.138872	8.99992e+04	1.08567e-10
18.221653	8.99992e+04	1.08567e-10
18.22963	8.99992e+04	1.08567e-10
18.255565	8.99745e+04	1.08523e-10
18.287476	8.99992e+04	1.08567e-10
18.336346	8.99992e+04	1.08567e-10
18.368261	8.99992e+04	1.08567e-10
18.416133	8.99745e+04	1.08523e-10
18.523845	8.99992e+04	1.08567e-10
18.584684	8.99745e+04	1.08523e-10
18.584684	8.99992e+04	1.08567e-10
18.584684	8.99992e+04	1.08567e-10
18.623579	8.99180e+04	1.08542e-10
18.655494	8.99745e+04	1.08523e-10
18.703367	8.99992e+04	1.08567e-10
18.755228	8.99992e+04	1.08567e-10
18.78415	8.99992e+04	1.08567e-10
18.832024	8.99992e+04	1.08567e-10
18.872912	8.99992e+04	1.08567e-10
18.927769	8.99992e+04	1.08567e-10
18.989601	8.99992e+04	1.08567e-10
19.022514	8.99992e+04	1.08567e-10
19.106289	8.99992e+04	1.08567e-10
19.106289	8.99992e+04	1.08567e-10
19.120251	8.99745e+04	1.08523e-10
19.153165	8.99992e+04	1.08567e-10
19.200039	8.99745e+04	1.08523e-10
19.232951	8.99745e+04	1.08523e-10
19.279827	8.99745e+04	1.08523e-10
19.336675	8.99992e+04	1.08567e-10
19.421449	8.99992e+04	1.08567e-10
19.422456	8.99992e+04	1.08567e-10
19.489267	8.99745e+04	1.08523e-10
19.489267	8.99992e+04	1.08567e-10
19.519187	8.99745e+04	1.08523e-10
19.568056	8.99992e+04	1.08567e-10
19.615927	8.99992e+04	1.08567e-10
19.648841	8.99992e+04	1.08567e-10
19.695716	8.99992e+04	1.08567e-10
19.727629	8.99992e+04	1.08567e-10
19.775505	8.99992e+04	1.08567e-10
19.807418	8.99992e+04	1.08567e-10
19.901166	8.99992e+04	1.08567e-10
19.987933	8.99992e+04	1.08567e-10
19.987933	8.99992e+04	1.08567e-10
19.987933	8.99992e+04	1.08567e-10
20.016857	8.99745e+04	1.08523e-10
20.065737	8.99992e+04	1.08567e-10
20.096646	9.00311e+04	1.08503e-10
20.146512	8.99992e+04	1.08567e-10
20.191392	8.99992e+04	1.08567e-10
20.224305	8.99992e+04	1.08567e-10
20.279158	8.99992e+04	1.08567e-10
20.304091	9.00558e+04	1.08548e-10
