Timestamp	R_0	C_0	R_1	C_1	R_2	C_2	R_3	C_3
16.591651	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.591651	2.09213e+04	4.64147e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.645507	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.722302	2.09213e+04	4.64147e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.754218	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.774165	2.08765e+04	4.63292e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.78314	2.09897e+04	4.63358e-11	4.54772e+04	7.36248e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.850959	2.09897e+04	4.63358e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.900827	2.09432e+04	4.66640e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.958672	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.974629	2.09213e+04	4.64147e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.038459	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.041452	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.0983	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.196045	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.196045	2.09201e+04	4.68292e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.20701	2.08981e+04	4.65792e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.234936	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.354616	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.370574	2.09432e+04	4.66640e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82625e+05	1.25166e-10
17.371572	2.08970e+04	4.69952e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82625e+05	1.25166e-10
17.433406	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.438393	2.08531e+04	4.64937e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.50322	2.08065e+04	4.68252e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.544111	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.56705	2.08981e+04	4.65792e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.638858	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.669777	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.761531	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.762529	2.09201e+04	4.68292e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.791451	2.08981e+04	4.65792e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
17.829351	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.875228	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
17.921106	2.08297e+04	4.66591e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82544e+05	1.25115e-10
17.998898	2.09201e+04	4.68292e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.019843	2.09432e+04	4.66640e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.019843	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.063726	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.104617	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.144511	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.177422	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.227289	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.275163	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.303088	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.350959	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.382875	2.09664e+04	4.64995e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.431248	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.462166	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.513031	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
18.558908	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.594812	2.08748e+04	4.67445e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.653655	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.67061	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.71948	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.750397	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
18.798269	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.857113	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.879055	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
18.942884	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
18.958841	2.08765e+04	4.63292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
19.020677	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.052592	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82625e+05	1.25166e-10
19.093482	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.174268	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
19.180251	2.09664e+04	4.64995e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.277991	2.08531e+04	4.64937e-11	4.54070e+04	7.38706e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
19.277991	2.09213e+04	4.64147e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.319878	2.08748e+04	4.67445e-11	4.54809e+04	7.37447e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
19.368749	2.09201e+04	4.68292e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.440557	2.09886e+04	4.67479e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.440557	2.10341e+04	4.68311e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.478456	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.503856	2.09201e+04	4.68292e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.547739	2.09201e+04	4.68292e-11	4.55626e+04	7.38586e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
19.589627	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
19.63551	2.08981e+04	4.65792e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
19.668418	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
19.795031	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.795031	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
19.806999	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
19.830935	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.888781	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
19.935657	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.968569	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
19.999486	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
20.073288	2.08970e+04	4.69952e-11	4.54887e+04	7.39850e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
20.101214	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
20.122158	2.08981e+04	4.65792e-11	4.55586e+04	7.37388e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.186985	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.30950e+04	1.12939e-10	1.82758e+05	1.25135e-10
20.202943	2.09213e+04	4.64147e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.325616	2.08981e+04	4.65792e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
20.325616	2.09213e+04	4.64147e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.337584	2.09213e+04	4.64147e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
20.393435	2.08981e+04	4.65792e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.403409	2.08748e+04	4.67445e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.481204	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.481204	2.08748e+04	4.67445e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.554008	2.08297e+04	4.66591e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
20.561985	2.08554e+04	4.60790e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.622824	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.682664	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.696627	2.08318e+04	4.62428e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
20.734526	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
20.799353	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
20.825284	2.09213e+04	4.64147e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
